,Unnamed: 0,_id,ltable_ID,rtable_ID,ltable_name,ltable_category,ltable_developer,ltable_rating,rtable_name,rtable_category,rtable_developer,rtable_rating,label
645,7561,7561,a1250,b611,TAP SPORTS BASEBALL,Sports,Glu,3.9,Tap Sports Baseball 2016,Action,Glu Games Inc,4.48669,0
4156,42815,42815,a439,b3553,Gunspell - RPG and puzzle!,Adventure,AKPublish pty ltd,4.4,Angry Birds Fight! RPG Puzzle,Action,Rovio Entertainment Ltd,4.46575,0
3471,35387,35387,a1397,b2748,Stickman Soccer 2014,Sports,Djinnworks GmbH,4.2,Stickman Soccer,Arcade,Djinnworks GmbH,4.28047,0
4257,43815,43815,a1102,b3671,Chuggington: Kids Train Game,Casual,Budge Studios,3.9,Make-Up Touch 2 - Kids Games &amp; Girls Dressup Game,Role Playing,Ninjafish Studios,3.85185,0
1882,16661,16661,a1956,b1589,4x4 Offroad Driving 3D,Simulation,i6 Games,3.7,3D Emergency Parking Simulator Game - Real Police Fire-Truck Ambulance Car Driving School Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,3.69369,0
771,8089,8089,a1289,b701,Fishing Paradise 3D Free+,Sports,Pro Media Now Inc,4.1,Fishing Paradise 3D Free +,Sports,Pro Media Now Inc,4.53,0
4096,42345,42345,a3583,b3484,Colors Matching Games for Kids,Educational,Eggroll Games,4.3,New Baby Sister - Girls Newborn Salon Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,2.59999,0
51,385,385,a3625,b41,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,Color Bubbles Pop Mania - Cute Fun Simple Silly Boys and Girls Game (Free HD Kids Games),Games,Top Action Games,4.23112,0
2598,24423,24423,a1164,b2002,Kids Tap and Color (Lite),Educational,Intellijoy Educational Games for Kids,3.8,Color Bubbles Pop Mania - Cute Fun Simple Silly Boys and Girls Game (Free HD Kids Games),Games,Top Action Games,4.23112,0
2541,23839,23839,a3591,b1971,Coloring games for kids animal,Casual,2bros - games for kids,4.3,Teenage Ninja Run &amp; Jump Mobile - Fun 3D Kids Games Free,Entertainment,"Anarchy Arcade Free Games &amp; Apps, LLC",3.79921,0
2649,25232,25232,a2791,b2044,YAHTZEE\u00ae With Buddies - Dice!,Board,Scopely,4.2,YAHTZEE With Buddies: The Classic Dice Game Free,Board,Scopely,3.99254,0
2822,27762,27762,a1120,b2117,Savanna - Coloring Games Kids,Educational,MagisterApp - Educational Games for kids,3.9,"Girls Hair Salon - Hair Style &amp; Makeover Games for Kids, by Pazu",Family,Pazu Games Ltd,4.05495,0
3551,35892,35892,a1364,b2806,GameTime Football w/ Mike Vick,Sports,KBJ Games,4,GameTime Football with Mike Vick : A Real Quarterback Sports Game,Games,KBJ Games,4.13757,0
1375,11266,11266,a2143,b1189,Angry Birds Star Wars II Free,Casual,Rovio Entertainment Ltd.,4.3,Bubble Shooter Wars Free - time travel adventure mania,Adventure,Eldis Pty Ltd,4.08739,0
1121,9503,9503,a1324,b1007,Angry Birds POP Bubble Shooter,Casual,Rovio Entertainment Ltd.,4.5,Angry Birds Friends,Arcade,Rovio Entertainment Ltd,4.47857,0
4122,42641,42641,a2306,b3525,Best Dress Up and Makeup Games,Casual,Best Girls Dress Up Makeup and Nail Manicure Games,3.8,"Ballet Salon - Girls Makeup, Dressup and Makeover Games",Libii Girls Game,Libii Girls Game,4.20525,0
3041,31235,31235,a1100,b2316,Funny Cars for Kids,Educational,Hogsmith Games,4.4,My Dolphin Show: Pet animal game for girls &amp; kids,Family,SPIL GAMES,4.55556,0
1035,9289,9289,a1686,b960,Geometry Dash,Arcade,RobTop Games,4.8,Geometry Dash World,Entertainment,RobTop Games AB,4.32141,0
2451,22338,22338,a2624,b1906,Ninja Kid Run Free - Fun Games,Action,Fun Games For Free,4.1,`Stickman Police Car Crime Chase Race: The Doodle Chase Racing Free by Top Crazy Games,Top Crazy Games LLC,Top Crazy Games LLC,3.4,0
2286,19425,19425,a2757,b1810,Las Vegas,Travel & Local,PocketGuide Inc.,4.2,Tiger King Casino Slots: The Lucky Asian Las Vegas Slots Journey Bonanza,Casino,"Rocket Speed, Inc.",4.79097,0
2145,18917,18917,a1243,b1711,Super Stickman Golf 2,Sports,Noodlecake Studios Inc,4.2,Flappy Golf 2,Action,Noodlecake Studios Inc,4.20652,0
2827,27777,27777,a3260,b2117,Trip to the zoo for kids,Educational,Kids Games Projects,4.4,"Girls Hair Salon - Hair Style &amp; Makeover Games for Kids, by Pazu",Family,Pazu Games Ltd,4.05495,0
3892,39477,39477,a1482,b3212,Guess the GIF,Trivia,"Random Logic Games, LLC",4.3,Guess the movie (pop quiz trivia guessing Games)!,Trivia,Applewood Apps LLC,4.69227,0
111,1473,1473,a1426,b151,Rival Stars Basketball,Sports,PIKPOK,4.5,Rival Stars College Football,Sports,PikPok,3.875,0
3268,33929,33929,a420,b2598,3D Monster Truck Parking Game,Racing,Play With Games,3.9,Flight Pilot Simulator 3D: Flying Game For Free,Simulation,Fun Games For Free,4.5732,0
183,2839,2839,a2673,b256,Slots Casino Games God of Sky,Casino,Free Slots & Casino games by Huuuge,4.6,Slots Games - Free Casino Slot Machines,Casino,Huuuge Games Sp. z o.o.,2.875,0
2517,23272,23272,a3625,b1954,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,Fun Stunt Kids E-Xtreme BMX Smackdown - Best Dirt Bike Games for Boys &amp; Girls Free,Entertainment,"Mega Rock, LLC",4.24705,0
613,7391,7391,a2809,b586,777 Slots Casino,Casino,Scientific Games Interactive (IL),4.4,Big Fish Casino Free Vegas Slots &amp; Tournaments,Inc,"Big Fish Games, Inc",4.53421,0
3438,35250,35250,a1114,b2742,Peekaboo Kids - Free Kids Game,Education,Tappy Happy kids apps & games for kids,3.8,Final Kick: The best penalty free kick game,Games,Ivanovich Games,12714 Ratings,0
3543,35874,35874,a1297,b2802,Rapala Fishing - Daily Catch,Sports,"Concrete Software, Inc.",4.2,Ace Fishing: Wild Catch,Action,"Com2uS USA, Inc.",4.65,0
1706,15932,15932,a2226,b1507,Angry Birds Fight! RPG Puzzle,Puzzle,Rovio Entertainment Ltd.,4.3,Angry Birds Blast,Puzzle,Rovio Entertainment Ltd,4.62446,0
1557,15086,15086,a1864,b1366,Jigsaw Puzzles Epic,Puzzle,Kristanix Games,4.5,Jigsaw Puzzles Epic,Games,Kristanix Games,4.60379,1
4231,43625,43625,a176,b3635,Order & Chaos 2: Redemption,Role Playing,Gameloft,4.1,Heroes of Order &amp; Chaos - Multiplayer Online Game,Strategy,Gameloft,4.36883,0
1711,15937,15937,a2143,b1507,Angry Birds Star Wars II Free,Casual,Rovio Entertainment Ltd.,4.3,Angry Birds Blast,Puzzle,Rovio Entertainment Ltd,4.62446,0
1178,9668,9668,a1679,b1042,Angry Birds Rio,Arcade,Rovio Entertainment Ltd.,4.4,Angry Birds Star Wars Free,Arcade,Rovio Entertainment Ltd,3.9294,0
2129,18659,18659,a1983,b1697,Flight Simulator 3D Seaplane 2,Simulation,i6 Games,3.8,3D Plane Flying Parking Simulator Game - Real Airplane Driving Test Run Sim Racing Games,Hybrid Touch Games Limited,Hybrid Touch Games Limited,3.81887,0
2532,23815,23815,a3583,b1971,Colors Matching Games for Kids,Educational,Eggroll Games,4.3,Teenage Ninja Run &amp; Jump Mobile - Fun 3D Kids Games Free,Entertainment,"Anarchy Arcade Free Games &amp; Apps, LLC",3.79921,0
397,5337,5337,a1559,b443,Chess With Friends Free,Board,Zynga,4.3,Words With Friends: Free Word Game - Fun for All,Word,Zynga Inc.,4.29223,0
1291,10193,10193,a2455,b1115,Sniper Shooter Free - Fun Game,Action,Fun Games For Free,4.5,Racing Penguin Free - Top Flying and Diving Game,Games,Top Free Games,4.38982,0
1630,15534,15534,a226,b1426,The Room,Puzzle,Fireproof Games,4.8,The Room Pocket,Games,Fireproof Games,4.62472,0
3096,31993,31993,a1112,b2360,Shapes & Colors Music Show,Education,"Fisher-Price, Inc.",4.1,Laugh &amp; Learn Shapes &amp; Colors Music Show for Baby,Educational,Fisher-Price,3.5,0
2993,30411,30411,a1102,b2269,Chuggington: Kids Train Game,Casual,Budge Studios,3.9,My New Baby Story - Makeup Spa &amp; Dressup Kids Game,Family,Kids Games Studios LLC,2.4,0
3822,38044,38044,a3260,b3126,Trip to the zoo for kids,Educational,Kids Games Projects,4.4,Guess the Sneakers - Kicks Quiz for Sneakerheads,Inc.,"Tapgang Apps and Games, Inc.",3,0
4246,43708,43708,a852,b3653,Empire War: Age of hero,Strategy,FT Games,4.3,Forces of War,Games,Uken Games,4.0553,0
3515,35605,35605,a1466,b2769,Homerun Battle 2,Sports,Com2uS USA,4.8,Homerun Battle 2 FREE,Entertainment,"Com2uS USA, Inc.",4.63157,0
1743,16063,16063,a588,b1528,Hearts Card Game FREE,Card,Breakout Games,4.3,Gummy Drop! Free Match 3 Puzzle Game,Inc,"Big Fish Games, Inc",4.57273,0
2136,18772,18772,a1601,b1699,Battle Run,Action,Game Hive Corporation,4.5,Battle Run,Racing,Game Hive Corp.,4.7081,1
2086,18465,18465,a3637,b1687,Fast Car Parking,Simulation,Defne Games,4.2,Police Car Parking Simulator Game - Real Life Emergency Driving Test Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.23776,0
3314,34237,34237,a1261,b2636,My Singing Monsters,Simulation,Big Blue Bubble,4.5,My Singing Monsters,Simulation,Big Blue Bubble,4.72186,1
3387,34946,34946,a1431,b2697,All-Star Basketball,Sports,Renown Entertainment,4.3,All-Star BASKETBALL,Sports,Renown Entertainment,4.39175,1
571,7010,7010,a2676,b561,Fresh Deck Poker - Live Holdem,Casino,"GSN Games, Inc.",4.3,Texas Holdem Poker,Sports,GeaxGame Inc,4.16802,0
4304,44064,44064,a3589,b3697,Princess Salon: Frozen Party,Educational,Libii,4,"Princess Salon 2 - Makeup, Dressup, Spa and Makeover - Girls Beauty Salon Games",Libii Girls Game,Libii Girls Game,4.14522,0
4014,41669,41669,a1532,b3410,Boggle With Friends,Word,Zynga,4.4,Word Streak With Friends - FREE,Entertainment,Zynga Inc.,4.03571,0
3488,35431,35431,a1706,b2752,Shooting Simulator 3D,Simulation,VAPP - Games and Simulators,4,3D Plane Flying Parking Simulator Game - Real Airplane Driving Test Run Sim Racing Games,Hybrid Touch Games Limited,Hybrid Touch Games Limited,3.81887,0
2982,30349,30349,a3583,b2256,Colors Matching Games for Kids,Educational,Eggroll Games,4.3,Face Paint Party Salon - Girls Makeup &amp; Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,3,0
2309,19593,19593,a3258,b1815,Animals Farm For Kids,Educational,Kids Games Projects,4.2,A Little Crazy Pet Vet Baby Boo Hospital - My virtual fun care dentist doctor nose eye hair nail salon office for plush pets makeover games for kids boys &amp; girls,Games,Tic Toc Pocket Games,3.58621,0
4116,42536,42536,a892,b3506,Throne Rush,Strategy,NEXTERS,4.4,Throne Rush,Strategy,Nexters Global LTD,4.71429,1
1534,14699,14699,a3616,b1336,Star Trek \u00ae - Wrath of Gems,Puzzle,Genera Games,4.3,Rock Life - Guitar Band Revenge of Hero Rising Star,Music,Zeeppo Games Ltda,4.44913,0
4103,42360,42360,a2306,b3487,Best Dress Up and Makeup Games,Casual,Best Girls Dress Up Makeup and Nail Manicure Games,3.8,"Make Up Me: Halloween - Girls Makeup, Dressup and Makeover Game",Entertainment,Libii Girls Game,4.31863,0
2647,25222,25222,a2495,b2044,Dice With Buddies\u2122,Board,Scopely,4.3,YAHTZEE With Buddies: The Classic Dice Game Free,Board,Scopely,3.99254,0
1874,16634,16634,a1548,b1589,City Bike Racing 3D,Racing,i6 Games,3.7,3D Emergency Parking Simulator Game - Real Police Fire-Truck Ambulance Car Driving School Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,3.69369,0
356,4994,4994,a611,b416,Pyramid Solitaire Saga,Card,King,4.4,Pyramid Solitaire Saga,Entertainment,King,27200 Ratings,1
608,7378,7378,a2716,b586,Slots Lucky Wolf Casino Slots,Casino,Rocket Speed - Casino Slots Games,4.4,Big Fish Casino Free Vegas Slots &amp; Tournaments,Inc,"Big Fish Games, Inc",4.53421,0
3943,40420,40420,a1488,b3285,4 Pics 1 Word Puzzle Plus,Word,Second Gear Games,4.4,4 Pics 1 Word Puzzle: What's That Word?,Games,Second Gear Games,4.46281,0
239,3662,3662,a2745,b304,GSN Casino: Free Slot Machines,Casino,"GSN Games, Inc.",4.3,Triple Double Jackpot Slots Free Slot Games Casino,Entertainment,"Rocket Speed, Inc.",4.84327,0
3271,33939,33939,a2976,b2598,Jet Ski Driving Simulator 3D 2,Racing,parking games,4.5,Flight Pilot Simulator 3D: Flying Game For Free,Simulation,Fun Games For Free,4.5732,0
4240,43669,43669,a453,b3642,Pocket Mortys,Simulation,[adult swim] games,4.5,Rick and Morty: Pocket Mortys,Entertainment,[adult swim],4.70076,0
3834,38203,38203,a2959,b3149,Tsuro - The Game of the Path,Board,Thunderbox Entertainment,4.7,QuizCraze Characters - guess what's the hi color character in this mania logos quiz trivia game,Trivia,VZO entertainment,3.90698,0
2167,19008,19008,a91,b1733,Beach Buggy Blitz,Racing,Vector Unit,4.2,Beach Buggy Racing,Racing,Vector Unit,4.29786,0
3963,40908,40908,a178,b3334,Vocabulary Builder,Educational,Magoosh,4.3,Vocabulary Builder from Magoosh,Education,Magoosh,4.64691,0
3414,35078,35078,a3760,b2707,Dog Run - Pet Dog Simulator,Simulation,Green Tea Games,4.7,Ferry Port Car Parking Simulator - Real Monster Bus Driving Test Truck Racing Run Race Games,Play With Games Ltd,Play With Games Ltd,4.45404,0
1814,16397,16397,a18,b1562,Word Streak-Words With Friends,Word,Zynga,4.5,Hanging With Friends Free,Puzzle,Zynga Inc.,171871 Ratings,0
2799,27416,27416,a1129,b2110,Kids doodle games for toddlers,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,Preschool &amp; Kindergarten learning kids games free,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.66667,0
3542,35873,35873,a1288,b2802,Ace Fishing: Wild Catch,Sports,Com2uS USA,4.3,Ace Fishing: Wild Catch,Action,"Com2uS USA, Inc.",4.65,1
374,5089,5089,a993,b426,Build and Play 3D - The Sequel,Casual,Croco Studio Games,4.5,Solitaire 2.0 -Play the Classic Card Game for Free,Games,Parconia Games,4.35526,0
4192,43175,43175,a3655,b3588,Girls Hair Salon,Educational,Pazu Games,3.8,Face Paint Party Salon - Girls Makeup &amp; Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,3,0
3115,32108,32108,a3495,b2374,Where's My Mickey? XL,Puzzle,Disney,4.2,Where's My Mickey? Free,Puzzle,Disney,3.79347,0
1937,17073,17073,a3736,b1609,Temple Unicorn Run 3D,Casual,Kids Dreams Games,4.5,3D Sports Cars Parking Simulator Racing Game ~ Real Driving Test Run Park Sim Games,Play With Games Ltd,Play With Games Ltd,4.03095,0
1321,10322,10322,a94,b1146,Bike Race Free Motorcycle Game,Racing,Top Free Games.,4.5,Auto Police Fast Speed 3D Car Chase - Free Racing Game,Games,Sixfeed Games,3.77027,0
1125,9507,9507,a2348,b1007,Angry Birds Seasons,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds Friends,Arcade,Rovio Entertainment Ltd,4.47857,0
4044,42141,42141,a30,b3463,Words With Friends \u2013 Play Free,Word,Zynga,4.3,Hanging With Friends Free,Puzzle,Zynga Inc.,171872 Ratings,0
1527,14581,14581,a3352,b1320,Soundtrack Attack,Action,Cartoon Network,4.2,Soundtrack Attack - Steven Universe Rhythm Runner,Music,Cartoon Network,3.94872,0
3887,39395,39395,a1508,b3208,Guess The Movie Quiz,Trivia,bubble quiz games,4.1,Guess the Color - ColorMania,Trivia,Potato Powered Games Ltd,4.32785,0
3206,33412,33412,a1237,b2493,FarmVille 2: Country Escape,Casual,Zynga,4.2,FarmVille: Tropic Escape,Entertainment,Zynga Inc.,3.7619,0
3668,36607,36607,a722,b2978,Epic War TD 2,Strategy,AMT Games,4.3,Infection 2 Bio War Simulation by Fun Games For Free,Strategy,Fun Games For Free,4.60787,0
729,7777,7777,a646,b655,DEER HUNTER 2017,Action,Glu,4.3,Deer Hunter Classic,Sports,Glu Games Inc,4.48529,0
2458,22393,22393,a2689,b1909,Lucky Win Casino\u2122- FREE SLOTS,Casino,ZENTERTAIN LTD,4.3,Slots Secret- FREE Las Vegas Slot Machines &amp; Double Fun Casino Game,Dice,GameBox Studios Ltd.,4.43386,0
2495,22966,22966,a1054,b1946,Kids Numbers and Math FREE,Educational,Intellijoy Educational Games for Kids,4.2,`Baby Corn Run Race Free - Easy Kids Jump Chase Racing by Top Crazy Games,Top Crazy Games LLC,Top Crazy Games LLC,3.46429,0
1391,11696,11696,a3047,b1222,My house - fun for kids,Puzzle,Puzzle King AB,3.7,Kids Balloon Pop Game - Balloon Popping for Baby,Music,App Family AB,3.58824,0
4076,42239,42239,a1532,b3469,Boggle With Friends,Word,Zynga,4.4,Words With Friends Classic,Word,Zynga Inc.,3.12162,0
1408,12166,12166,a3214,b1226,Gus Learns Spanish for Kids,Education,"toojuice, LLC",4.7,3D Fun Racing Semi-Truck Driving Simulator Game By Top Awesome Trucker Race-Car Games For Teen-s Kid-s &amp; Boy-s For Free,Racing,uTappz Mobile Development LLC,4.26238,0
3272,33943,33943,a1114,b2598,Peekaboo Kids - Free Kids Game,Education,Tappy Happy kids apps & games for kids,3.8,Flight Pilot Simulator 3D: Flying Game For Free,Simulation,Fun Games For Free,4.5732,0
3137,32692,32692,a2191,b2418,My Talking Angela,Casual,Outfit7,4.4,My Talking Hank,Simulation,Outfit7 Limited,4.38739,0
4121,42637,42637,a3706,b3525,Fairy Farm - Games for Girls,Casual,Game Garden\u2122,4.3,"Ballet Salon - Girls Makeup, Dressup and Makeover Games",Libii Girls Game,Libii Girls Game,4.20525,0
3239,33775,33775,a2022,b2550,Sea Plane: Flight Simulator 3D,Simulation,i6 Games,3.8,Flight Alert : Impossible Landings Flight Simulator by Fun Games For Free,Arcade,Fun Games For Free,4.79976,0
2915,29468,29468,a3050,b2208,Braided Hair Salon Girl Game,Casual,Girl Games - Vasco Games,3.7,Celebrity Dentist Doctor Salon Kids Game Free,Games,Fancy Quiz Games,3.93023,0
3344,34588,34588,a3637,b2666,Fast Car Parking,Simulation,Defne Games,4.2,Airport Trucks Car Parking Simulator - Real Driving Test Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.36773,0
2264,19343,19343,a2412,b1800,Angry Birds Space,Arcade,Rovio Entertainment Ltd.,4.4,Angry Birds Go!,Arcade,Rovio Entertainment Ltd,3.55211,0
382,5194,5194,a2646,b434,Slots Free - Big Win Casino\u2122,Casino,FiveStar Games - Slots and Casino,4.3,Slots Galaxy: Free Fun Vegas Casino Slot Machines,Casino,Tap Slots Inc.,4.68586,0
3727,36879,36879,a2795,b3026,Chess - Play & Learn,Board,Chess.com,4.4,Chess - Play &amp; Learn,Strategy,Chess.com,4.77285,0
3574,35954,35954,a1465,b2837,TAP SPORTS BASEBALL 2015,Sports,Glu,4.3,Tap Sports Baseball 2016,Action,Glu Games Inc,4.4881,0
2589,24383,24383,a588,b2002,Hearts Card Game FREE,Card,Breakout Games,4.3,Color Bubbles Pop Mania - Cute Fun Simple Silly Boys and Girls Game (Free HD Kids Games),Games,Top Action Games,4.23112,0
1502,13825,13825,a1126,b1289,Pooza - FREE Puzzles for Kids,Education,ImagiRation LLC,4.5,A Gymnastic Girls Fun Game - Girly Girl Gymnastics Games For Teen &amp; Kids Free,Music,uTappz Mobile Development LLC,2.13513,0
3602,36111,36111,a646,b2889,DEER HUNTER 2017,Action,Glu,4.3,Deer Hunter Challenge,Sports,Glu Games Inc,4.32157,0
4008,41658,41658,a18,b3410,Word Streak-Words With Friends,Word,Zynga,4.5,Word Streak With Friends - FREE,Entertainment,Zynga Inc.,4.03571,0
1320,10276,10276,a3526,b1136,Wheels on the Bus,Education,"Duck Duck Moose, LLC",4.1,Roofbot: Puzzler On The Roof,Adventure,Double Coconut LLC,4.4767,0
3844,38396,38396,a2933,b3168,Kids Shopping Games,Educational,Hippo Kids Games,4.2,Preschool &amp; Kindergarten learning kids games free,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.66667,0
1233,9957,9957,a2410,b1074,Stick Hero,Arcade,Ketchapp,4,Stick Hero,Arcade,Ketchapp,4.22409,1
2236,19273,19273,a2599,b1790,Zombie Highway,Action,Auxbrain Inc,4.3,Zombie Highway,Action,"Auxbrain, Inc.",4.42657,1
3487,35430,35430,a3736,b2752,Temple Unicorn Run 3D,Casual,Kids Dreams Games,4.5,3D Plane Flying Parking Simulator Game - Real Airplane Driving Test Run Sim Racing Games,Hybrid Touch Games Limited,Hybrid Touch Games Limited,3.81887,0
681,7662,7662,a2412,b633,Angry Birds Space,Arcade,Rovio Entertainment Ltd.,4.4,Angry Birds Transformers,Action,Rovio Entertainment Ltd,3.4,0
3472,35388,35388,a1243,b2749,Super Stickman Golf 2,Sports,Noodlecake Studios Inc,4.2,Super Stickman Golf 3,Arcade,Noodlecake Studios Inc,4.16667,0
1274,10095,10095,a2506,b1104,Princess memory game for kids,Board,Owlet games for kids,3.8,Sniper 3D Assassin: Shoot to Kill Game For Free,Action,Fun Games For Free,4.88959,0
2789,27387,27387,a480,b2110,PBS KIDS Games,Educational,PBS KIDS,4.1,Preschool &amp; Kindergarten learning kids games free,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.66667,0
2364,20469,20469,a2741,b1838,Scatter Slots: Free Fun Casino,Casino,Murka Ltd.,4.6,Jewel Games Candy Christmas 2013 Edition - Fun Candies and Diamonds Swapping Game For Kids HD FREE,Puzzle,Evolax Ltd,3.70408,0
3286,34021,34021,a1268,b2606,AdVenture Capitalist,Simulation,Kongregate,4.5,AdVenture Capitalist!,Board,Kongregate,4.5325,0
123,1888,1888,a537,b178,Game of Thrones,Adventure,Telltale Games,4.3,Lux Touch - risk of world war game,Games,Sillysoft Games,4.17722,0
2634,25110,25110,a1549,b2039,Bike Race 3D - Moto Racing,Racing,MTS Free Games,3.9,Ninja Run Multiplayer 3D Racing: Free Racing Games,Sizzle Entertainment: The Best Fun Free Cool Apps and Top Addicting Games,Sizzle Entertainment: The Best Fun Free Cool Apps and Top Addicting Games,4.44761,0
